applicant_id,variant,channel,risk_band,days_since_start,missing_doc_type,delivered,clicked_24h,responded_72h,doc_submitted_72h,app_completed_7d,unsub_7d,complaint_7d,support_contact_7d
106361,original,sms,medium,3,bank_statement,1,0,0,0,1,0,0,0
106362,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
106363,original,sms,low,4,both,1,0,0,0,0,0,0,0
106364,A,sms,low,2,both,1,0,1,1,1,0,0,0
106365,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
106366,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
106367,A,email,low,5,bank_statement,1,0,0,0,0,0,0,0
106368,original,sms,medium,5,paystub,1,0,0,0,0,0,0,0
106369,A,sms,medium,3,both,1,0,0,0,0,0,0,0
106370,B,email,high,2,bank_statement,1,0,0,0,0,0,0,0
106371,A,sms,high,1,paystub,1,0,1,0,0,0,0,0
106372,A,email,low,2,bank_statement,1,0,0,0,0,0,0,0
106373,B,sms,high,4,bank_statement,1,0,0,1,0,0,0,0
106374,B,email,medium,3,paystub,1,0,0,1,1,0,0,0
106375,original,sms,medium,2,both,1,0,1,0,0,0,0,0
106376,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
106377,B,email,low,2,both,1,0,0,1,0,0,0,0
106378,B,sms,medium,4,paystub,1,0,0,0,0,0,0,1
106379,B,sms,low,2,bank_statement,1,0,1,1,0,0,0,0
106380,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
106381,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
106382,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
106383,original,email,high,2,paystub,1,0,0,0,0,0,0,0
106384,original,sms,high,2,bank_statement,1,0,0,1,1,0,0,0
106385,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
106386,A,email,low,4,bank_statement,1,1,0,0,0,0,0,0
106387,A,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
106388,B,sms,high,2,both,1,0,0,0,0,0,0,0
106389,original,email,low,3,paystub,1,0,0,0,0,0,0,0
106390,A,email,high,4,paystub,1,0,0,0,0,0,0,0
106391,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106392,A,email,high,2,both,1,0,0,0,0,0,0,0
106393,B,sms,medium,3,both,1,0,0,0,0,0,0,0
106394,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106395,B,sms,medium,1,both,1,0,0,0,0,0,0,0
106396,original,sms,high,1,both,1,0,0,1,0,0,0,0
106397,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
106398,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106399,A,email,medium,4,paystub,1,0,0,0,0,0,0,0
106400,B,sms,high,1,paystub,1,0,1,0,0,0,0,0
106401,B,email,high,2,bank_statement,1,0,0,0,0,0,0,0
106402,B,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
106403,original,email,low,3,bank_statement,1,0,0,0,1,0,0,0
106404,B,sms,low,2,paystub,1,1,0,0,0,0,0,0
106405,original,sms,high,4,both,1,0,0,0,0,0,0,0
106406,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
106407,original,email,low,3,bank_statement,1,0,0,0,0,0,0,0
106408,original,email,low,4,both,1,0,0,1,0,0,0,0
106409,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
106410,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106411,original,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
106412,A,email,low,2,both,1,0,0,0,0,0,0,0
106413,B,email,medium,5,paystub,1,1,0,0,0,0,0,0
106414,A,email,high,1,bank_statement,1,1,0,0,1,0,0,0
106415,original,email,low,2,both,1,0,0,0,0,0,0,0
106416,A,email,low,2,bank_statement,1,0,0,0,1,0,0,0
106417,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106418,B,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106419,B,email,medium,1,paystub,1,0,0,0,0,0,0,0
106420,A,email,medium,5,paystub,0,0,0,0,0,0,0,0
106421,B,sms,high,4,both,1,0,0,0,0,0,0,0
106422,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
106423,original,sms,low,2,paystub,1,0,0,1,1,0,0,0
106424,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106425,A,sms,high,4,bank_statement,1,0,0,1,1,0,0,0
106426,original,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
106427,B,sms,high,4,bank_statement,1,1,0,0,0,0,0,0
106428,B,sms,medium,5,both,1,0,0,0,0,0,0,0
106429,original,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
106430,A,sms,low,2,both,1,0,0,0,1,0,0,0
106431,B,email,low,2,both,1,0,0,0,0,0,0,0
106432,B,email,medium,4,paystub,1,0,0,0,0,0,0,0
106433,B,sms,low,3,paystub,1,0,0,1,0,0,0,0
106434,A,email,low,4,paystub,1,1,0,0,0,0,0,0
106435,B,email,high,4,paystub,1,0,0,0,0,0,0,0
106436,A,sms,high,2,paystub,1,0,0,0,0,0,0,0
106437,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
106438,original,sms,medium,3,paystub,1,1,0,0,0,0,0,0
106439,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106440,A,email,low,2,paystub,1,0,0,0,0,0,0,0
106441,original,sms,medium,1,paystub,1,0,0,1,1,0,0,0
106442,original,sms,medium,4,bank_statement,1,0,1,0,0,0,0,0
106443,B,email,low,5,paystub,0,0,0,0,0,0,0,0
106444,original,sms,low,1,both,1,0,1,0,1,0,0,0
106445,A,email,low,3,paystub,1,0,0,0,1,0,0,0
106446,A,sms,high,3,both,1,0,0,0,1,0,0,0
106447,B,sms,medium,4,paystub,1,1,0,0,0,0,0,0
106448,A,sms,low,3,bank_statement,1,1,0,0,0,0,0,0
106449,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106450,A,sms,medium,2,both,1,0,0,0,0,0,0,0
106451,B,sms,medium,1,paystub,1,1,0,0,0,0,0,0
106452,B,sms,high,5,both,1,0,0,0,0,1,0,0
106453,A,sms,low,2,paystub,1,1,0,0,0,0,0,0
106454,original,sms,high,5,paystub,1,0,0,0,0,0,0,0
106455,B,email,low,2,bank_statement,1,0,0,0,0,0,0,0
106456,original,sms,low,3,both,1,0,0,0,0,0,0,0
106457,A,sms,low,4,both,1,0,1,0,0,0,0,0
106458,A,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
106459,original,sms,high,1,both,1,0,0,1,0,0,0,0
106460,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106461,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106462,B,email,low,4,bank_statement,1,0,0,0,0,0,0,0
106463,B,sms,low,4,paystub,1,0,1,0,1,0,0,0
106464,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106465,B,sms,medium,2,both,1,0,1,0,0,0,0,0
106466,original,email,medium,2,bank_statement,1,0,0,1,0,0,0,0
106467,A,sms,low,2,both,1,0,0,0,0,0,0,0
106468,original,sms,low,2,both,1,0,0,0,0,0,0,0
106469,B,sms,low,5,both,1,0,0,0,0,0,0,0
106470,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
106471,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
106472,B,email,low,2,paystub,1,0,0,0,0,0,0,0
106473,A,sms,low,2,both,1,0,0,0,0,0,0,0
106474,B,sms,low,2,paystub,1,1,1,0,1,0,0,0
106475,B,email,medium,4,paystub,1,0,0,0,1,0,0,0
106476,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106477,A,sms,high,2,paystub,1,1,0,0,0,0,0,0
106478,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106479,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
106480,original,sms,medium,2,paystub,1,0,1,0,0,0,0,0
106481,A,sms,medium,4,both,1,0,0,1,1,0,0,0
106482,A,email,low,4,bank_statement,1,0,0,0,0,0,0,0
106483,A,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106484,original,email,high,3,bank_statement,1,0,0,0,0,0,0,0
106485,original,sms,medium,3,both,1,0,0,0,0,0,0,0
106486,A,sms,medium,3,both,1,1,0,0,0,0,0,0
106487,B,sms,medium,3,both,1,0,0,0,0,0,0,0
106488,A,sms,medium,4,paystub,1,0,0,1,1,0,0,0
106489,A,email,low,1,both,1,0,1,0,0,0,0,0
106490,B,sms,low,2,paystub,1,0,0,1,1,0,0,0
106491,A,email,low,4,paystub,1,0,0,0,0,0,0,0
106492,original,sms,medium,4,paystub,1,0,1,1,0,0,0,0
106493,A,sms,low,2,bank_statement,1,0,0,1,1,0,0,0
106494,original,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
106495,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
106496,original,email,low,4,both,1,0,0,0,0,0,0,0
106497,A,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
106498,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106499,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
106500,B,sms,low,2,bank_statement,1,1,0,1,1,0,0,0
106501,original,sms,high,2,paystub,1,1,0,1,1,0,0,0
106502,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
106503,A,email,low,1,both,1,1,0,0,0,0,0,0
106504,original,sms,high,2,both,1,0,0,0,0,0,0,0
106505,original,sms,medium,3,paystub,0,0,0,0,0,0,0,0
106506,B,email,low,4,bank_statement,1,0,0,1,1,0,0,0
106507,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
106508,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
106509,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106510,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
106511,original,sms,low,1,paystub,1,1,0,0,0,0,0,0
106512,B,sms,low,3,paystub,1,1,1,0,0,0,0,0
106513,B,email,low,3,bank_statement,1,1,0,0,0,0,0,0
106514,B,email,low,1,both,1,0,0,0,1,0,0,0
106515,A,email,medium,1,both,1,0,0,1,0,0,0,0
106516,original,sms,low,2,both,1,1,0,0,0,0,0,0
106517,B,email,medium,4,both,1,0,0,0,0,0,0,0
106518,B,sms,high,2,paystub,1,0,0,1,1,0,0,0
106519,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
106520,original,sms,low,1,paystub,1,1,0,0,0,0,0,0
106521,original,sms,low,1,both,1,0,0,0,0,0,0,0
106522,original,sms,medium,5,both,1,0,0,0,0,0,0,0
106523,B,sms,medium,3,bank_statement,1,0,0,0,1,0,0,0
106524,original,email,medium,4,bank_statement,1,0,0,1,0,0,0,0
106525,original,sms,medium,5,paystub,1,0,0,0,0,0,0,0
106526,B,email,low,5,paystub,1,0,0,0,0,0,0,0
106527,original,sms,low,1,both,1,0,0,0,0,0,0,0
106528,B,sms,low,1,both,1,0,0,0,0,0,0,0
106529,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
106530,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
106531,A,sms,medium,2,paystub,1,1,0,0,0,0,0,0
106532,B,sms,medium,3,both,1,0,0,0,0,0,0,0
106533,B,sms,low,4,both,1,0,0,0,1,0,0,0
106534,original,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
106535,original,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106536,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
106537,B,sms,low,1,paystub,1,1,0,1,0,0,0,0
106538,B,email,low,2,both,1,0,0,0,0,0,0,0
106539,A,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106540,A,email,low,1,paystub,1,0,0,0,0,0,0,0
106541,original,email,high,4,paystub,1,0,0,0,0,0,0,0
106542,B,email,medium,5,bank_statement,1,1,0,0,1,0,0,0
106543,B,sms,high,5,paystub,1,0,0,1,0,0,0,0
106544,original,sms,low,2,bank_statement,1,1,0,1,0,0,0,0
106545,A,sms,high,4,both,1,0,0,0,0,0,0,0
106546,original,sms,low,3,both,1,0,0,0,0,0,0,0
106547,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
106548,A,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
106549,original,email,low,5,paystub,1,0,1,0,0,0,0,0
106550,A,sms,high,1,bank_statement,1,1,0,0,0,0,0,0
106551,A,email,medium,4,paystub,1,0,0,0,0,0,0,0
106552,A,email,high,3,both,1,0,0,0,0,0,0,0
106553,A,sms,medium,2,both,1,0,0,0,0,0,0,0
106554,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106555,B,sms,low,1,both,1,1,0,0,0,0,0,0
106556,B,email,medium,5,bank_statement,1,1,0,0,1,0,0,0
106557,A,sms,medium,4,both,1,0,1,0,0,0,0,0
106558,original,sms,medium,3,bank_statement,1,1,0,0,0,0,0,0
106559,B,sms,low,2,bank_statement,1,0,1,0,0,0,0,0
106560,B,email,low,1,bank_statement,1,0,0,0,0,0,0,0
106561,original,email,low,4,paystub,1,0,0,0,0,0,0,0
106562,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106563,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
106564,A,sms,high,4,paystub,1,0,0,1,1,0,0,0
106565,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
106566,A,email,low,3,bank_statement,1,1,0,0,0,0,0,0
106567,B,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106568,A,email,low,2,both,1,0,1,1,1,0,0,0
106569,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106570,A,sms,medium,1,both,1,0,0,0,0,0,0,0
106571,A,sms,medium,2,bank_statement,1,0,1,1,1,0,0,0
106572,original,sms,medium,2,bank_statement,0,0,0,0,0,0,0,0
106573,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106574,B,email,low,2,bank_statement,1,0,0,0,0,0,0,0
106575,original,sms,medium,2,paystub,1,0,0,1,0,0,0,0
106576,B,email,medium,2,both,0,0,0,0,0,0,0,0
106577,B,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
106578,original,sms,low,1,both,1,0,0,0,0,0,0,0
106579,A,sms,high,4,both,1,0,0,0,0,0,0,0
106580,A,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
106581,B,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
106582,B,email,high,2,both,1,0,0,0,0,0,0,0
106583,B,sms,medium,1,both,1,0,0,0,0,0,0,1
106584,original,email,high,1,both,1,0,0,0,0,0,0,0
106585,B,email,high,2,both,1,0,0,0,0,0,0,0
106586,A,sms,medium,2,paystub,1,1,0,1,0,0,0,1
106587,A,email,medium,2,both,1,0,0,0,0,0,0,0
106588,original,sms,medium,1,paystub,1,1,0,0,0,0,0,0
106589,original,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106590,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106591,A,sms,low,2,paystub,1,0,0,1,1,0,0,0
106592,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
106593,A,sms,low,1,both,1,0,1,0,0,0,0,0
106594,B,email,high,5,both,1,0,0,0,0,0,0,0
106595,B,email,high,5,bank_statement,1,0,0,0,0,0,0,0
106596,original,email,medium,2,bank_statement,1,0,0,1,0,0,0,0
106597,original,sms,medium,3,both,1,0,0,0,0,0,0,0
106598,original,sms,high,5,paystub,1,0,0,0,0,0,0,0
106599,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
106600,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
106601,A,sms,medium,1,both,1,0,0,1,1,0,0,0
106602,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
106603,A,sms,medium,1,both,1,0,0,0,0,0,0,0
106604,B,sms,low,5,paystub,1,1,0,0,0,0,0,0
106605,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
106606,original,sms,medium,5,paystub,1,0,0,0,0,0,0,0
106607,original,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106608,A,sms,medium,3,bank_statement,1,0,0,0,1,0,0,0
106609,B,email,low,3,bank_statement,1,1,0,0,0,0,0,0
106610,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
106611,B,email,high,4,bank_statement,1,0,0,0,1,0,0,0
106612,B,sms,low,2,both,1,0,0,0,0,0,0,0
106613,original,sms,low,1,both,1,0,0,0,0,0,0,0
106614,original,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
106615,original,email,high,2,both,1,0,0,0,0,0,0,1
106616,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106617,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106618,A,email,low,3,paystub,1,0,1,0,0,0,0,0
106619,A,sms,low,2,paystub,1,0,0,1,0,0,0,0
106620,B,sms,low,3,bank_statement,1,0,1,0,0,0,0,0
106621,original,sms,medium,3,both,1,0,0,0,0,0,0,0
106622,A,sms,low,1,both,1,0,0,0,0,0,0,0
106623,A,sms,high,2,paystub,1,1,0,0,0,0,0,0
106624,A,sms,low,3,bank_statement,1,1,0,0,1,0,0,0
106625,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
106626,original,email,medium,1,both,1,0,0,0,0,0,0,0
106627,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106628,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
106629,A,email,high,4,both,1,0,0,0,0,0,0,0
106630,B,email,low,3,both,1,0,0,0,0,0,0,0
106631,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
106632,original,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106633,A,email,low,1,bank_statement,1,0,1,0,0,0,0,0
106634,A,email,medium,3,both,1,0,0,0,0,0,0,0
106635,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106636,A,sms,high,2,both,1,0,0,0,0,0,0,0
106637,B,sms,high,1,paystub,1,0,0,0,0,0,0,0
106638,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
106639,original,email,low,4,bank_statement,1,0,0,0,0,0,0,0
106640,A,email,low,3,paystub,1,0,0,0,0,0,0,0
106641,B,email,high,3,paystub,0,0,0,0,0,0,0,0
106642,B,email,low,1,bank_statement,1,0,0,1,1,0,0,0
106643,A,sms,medium,3,both,1,0,0,0,0,0,0,0
106644,B,sms,medium,3,paystub,1,1,0,0,0,0,0,0
106645,original,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
106646,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
106647,B,sms,low,3,bank_statement,1,1,0,0,0,0,0,0
106648,B,sms,low,3,both,1,0,1,0,0,0,0,0
106649,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
106650,B,sms,low,2,bank_statement,1,0,0,1,0,0,0,0
106651,original,sms,low,5,bank_statement,1,0,0,1,1,0,0,0
106652,B,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
106653,original,email,low,1,paystub,1,1,0,0,0,0,0,0
106654,original,email,low,4,both,1,0,0,0,0,0,0,0
106655,original,email,low,1,paystub,1,0,1,0,0,0,0,0
106656,A,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
106657,original,email,low,2,bank_statement,1,1,0,0,0,0,0,0
106658,original,email,low,5,paystub,1,0,0,0,0,0,0,0
106659,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106660,original,email,low,3,paystub,1,0,0,0,0,0,0,0
106661,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
106662,A,email,low,1,both,1,0,0,0,0,0,0,0
106663,A,sms,high,2,both,1,0,0,0,0,0,0,0
106664,B,sms,high,2,paystub,1,0,0,0,0,0,0,0
106665,B,sms,medium,5,paystub,1,0,0,1,0,0,0,0
106666,B,sms,high,4,both,1,0,0,1,1,0,0,0
106667,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
106668,B,email,low,2,both,1,0,0,0,0,0,0,0
106669,original,email,low,2,paystub,1,1,0,0,0,0,0,0
106670,original,email,low,2,bank_statement,1,0,0,0,0,0,0,0
106671,A,sms,low,3,bank_statement,1,1,0,0,0,0,0,0
106672,B,email,medium,3,paystub,1,0,0,0,0,0,0,0
106673,original,sms,low,4,paystub,1,1,0,0,0,0,0,0
106674,original,email,low,4,bank_statement,1,0,0,0,0,0,0,0
106675,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106676,B,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
106677,A,email,high,3,paystub,1,0,0,1,0,0,0,0
106678,original,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
106679,A,sms,low,3,bank_statement,0,0,0,0,0,0,0,0
106680,A,email,low,4,bank_statement,1,0,0,0,0,0,0,0
106681,A,sms,medium,2,paystub,1,0,0,0,1,0,0,0
106682,original,email,low,1,bank_statement,1,1,0,0,0,0,0,0
106683,B,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
106684,original,sms,low,5,both,1,0,0,0,0,0,0,0
106685,B,sms,low,4,both,1,0,0,0,0,0,0,0
106686,original,sms,high,1,paystub,1,0,0,0,0,0,0,0
106687,A,email,high,3,paystub,1,0,0,0,0,0,0,0
106688,A,sms,medium,2,paystub,1,0,0,1,1,0,0,0
106689,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
106690,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106691,B,sms,low,2,paystub,1,0,0,0,1,0,0,0
106692,original,email,low,1,paystub,1,1,0,0,0,0,0,0
106693,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
106694,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
106695,A,sms,medium,2,paystub,0,0,0,0,0,0,0,0
106696,B,sms,low,1,paystub,1,0,0,1,1,0,0,0
106697,A,email,high,1,bank_statement,1,0,0,0,0,0,0,0
106698,A,sms,low,1,paystub,1,0,0,1,0,0,0,0
106699,B,sms,low,1,paystub,1,0,0,1,1,0,0,0
106700,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
106701,A,sms,high,2,bank_statement,1,0,0,1,0,0,0,0
106702,B,email,high,1,both,1,0,0,1,1,0,0,0
106703,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106704,original,email,low,5,bank_statement,1,0,0,0,0,0,0,0
106705,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
106706,B,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
106707,B,sms,low,2,both,1,0,0,0,0,0,0,0
106708,A,email,medium,1,both,1,0,0,0,0,0,0,0
106709,A,email,medium,5,paystub,1,1,0,0,0,0,0,0
106710,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
106711,original,email,high,3,bank_statement,1,0,0,0,0,0,0,0
106712,original,sms,low,1,both,1,1,0,0,0,0,0,0
106713,B,email,medium,2,both,1,0,0,1,0,0,0,0
106714,B,email,low,4,paystub,1,1,0,0,0,0,0,0
106715,B,sms,medium,4,paystub,1,1,0,1,1,0,0,0
106716,A,email,medium,2,both,1,0,0,0,0,0,0,0
106717,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
106718,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
106719,original,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
106720,original,email,medium,3,paystub,1,0,0,0,1,0,0,0
106721,B,email,medium,2,both,1,0,0,1,1,0,0,0
106722,original,email,low,2,both,1,0,0,0,0,0,0,0
106723,B,email,low,1,bank_statement,1,0,0,0,0,0,0,0
106724,A,email,medium,4,bank_statement,1,0,0,1,1,0,0,0
106725,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
106726,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
106727,A,sms,medium,5,paystub,1,0,0,0,0,0,0,0
106728,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106729,B,sms,low,2,both,1,0,0,0,1,0,0,0
106730,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
106731,A,email,low,2,paystub,1,0,0,1,1,0,0,0
106732,original,email,low,3,bank_statement,1,0,0,0,0,0,0,0
106733,B,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106734,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
106735,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106736,A,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
106737,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
106738,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
106739,original,email,low,1,bank_statement,1,0,0,0,0,0,0,0
106740,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106741,original,sms,low,4,bank_statement,1,1,0,0,0,0,0,0
106742,original,sms,high,1,paystub,1,1,0,0,0,0,0,0
106743,A,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
106744,B,email,low,1,paystub,1,1,0,0,0,0,0,0
106745,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
106746,B,email,high,4,paystub,0,0,0,0,0,0,0,0
106747,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
106748,original,sms,low,1,bank_statement,1,0,1,0,0,0,0,0
106749,B,sms,high,2,bank_statement,1,0,0,0,0,0,1,0
106750,A,email,low,4,paystub,1,0,0,0,0,0,0,0
106751,original,sms,low,2,both,1,1,0,0,0,0,0,0
106752,A,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
106753,original,sms,medium,5,both,1,0,0,0,1,0,0,0
106754,original,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
106755,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
106756,A,sms,high,1,both,1,0,0,0,0,0,0,0
106757,B,sms,medium,2,both,1,0,0,0,0,0,0,0
106758,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
106759,B,sms,medium,3,paystub,1,0,1,0,0,0,0,1
106760,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
106761,original,sms,high,2,both,1,0,0,0,0,0,0,0
106762,original,sms,low,3,paystub,1,1,0,0,0,0,0,0
106763,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
106764,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
106765,B,email,medium,2,paystub,1,0,0,1,0,0,0,0
106766,B,email,high,2,bank_statement,1,0,0,0,0,0,0,0
106767,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
106768,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
106769,B,email,low,1,bank_statement,1,0,0,0,0,0,0,0
106770,original,email,medium,4,both,1,0,0,0,0,0,0,0
106771,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
106772,B,email,medium,3,bank_statement,1,0,0,1,1,0,0,0
106773,A,email,low,5,bank_statement,1,0,0,0,0,0,0,0
106774,original,sms,low,1,paystub,1,1,0,0,0,0,0,1
106775,A,sms,medium,2,both,1,0,0,0,1,0,0,0
106776,original,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
106777,B,sms,low,5,paystub,1,0,0,0,0,0,0,0
106778,A,email,medium,4,bank_statement,1,0,0,0,0,0,0,0
106779,B,email,high,4,bank_statement,1,0,0,0,0,0,0,0
106780,original,email,low,1,paystub,1,0,0,1,0,0,0,0
106781,A,sms,low,1,both,1,0,0,0,1,0,0,0
106782,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
106783,A,sms,low,3,bank_statement,1,0,1,0,0,0,0,0
106784,original,email,low,2,bank_statement,1,0,0,0,0,0,0,0
106785,B,email,medium,2,paystub,1,0,1,0,0,0,0,0
106786,B,sms,low,3,both,1,0,0,0,0,0,0,0
106787,B,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
106788,B,email,high,1,both,1,0,0,0,0,0,0,0
106789,B,email,low,5,bank_statement,1,0,0,0,0,0,0,0
106790,A,sms,high,1,both,1,0,0,0,0,0,0,0
106791,B,sms,low,1,paystub,1,0,1,0,0,0,0,0
